0,1
1,5
2,6
3,5
4,5
5,4
6,5
7,5
8,10
9,23
10,32
11,34
12,11
13,15
14,11
15,34
16,42
17,38
18,38
19,26
20,8
21,5
22,4
23,3
24,5
1,4
2,5
3,6
4,5
5,5
6,5
7,5
8,23
9,28
10,46
11,41
12,43
13,17
14,23
15,33
16,28
17,31
18,26
19,21
20,8
21,5
22,4
23,5
24,5
1,4
2,5
3,5
4,6
5,5
6,5
7,5
8,17
9,34
10,36
11,38
12,24
13,39
14,43
15,34
16,43
17,45
18,33
19,21
20,7
21,5
22,4
23,5
24,6
1,2
2,4
3,5
4,7
5,5
6,5
7,5
8,12
9,41
10,36
11,42
12,23
13,12
14,14
15,26
16,43
17,35
18,32
19,27
20,15
21,5
22,4
23,5
24,5
